2025-01-03 22:20:31,910 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,910 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,910 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,910 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,911 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,911 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,911 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,911 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,912 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,912 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,912 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,912 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,912 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,913 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,914 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,914 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,914 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,915 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,915 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,915 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,915 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,915 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,916 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,916 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,916 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,917 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,917 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,918 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,918 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,918 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,918 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,918 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,919 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,919 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,919 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,919 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,919 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,920 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,920 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,920 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,920 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,921 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,921 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,921 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,921 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,922 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,922 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,922 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}
